id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-000031,matiere_synthetique_11;matiere_synthetique_11,11.77,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",robotique;design;agriculture,projet_personnel_tech,salariat,bureau,parcours-esiia
cand-000875,matiere_synthetique_20;matiere_synthetique_14,19.77,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",management;design,,recherche,hybride,parcours-esiia
cand-000278,matiere_synthetique_6;matiere_synthetique_16,14.56,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",robotique;design;informatique,projet_associatif,recherche,bureau,parcours-igglia
cand-000802,matiere_synthetique_6;matiere_synthetique_17;matiere_synthetique_5,18.06,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",design;informatique,,fonction_publique,terrain,parcours-igglia
cand-000067,matiere_synthetique_11,9.37,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",ecologie,projet_personnel_tech,entrepreneuriat,hybride,parcours-esiia
cand-000854,matiere_synthetique_3,12.71,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",tourisme;agriculture,,salariat,hybride,parcours-esiia
cand-000306,matiere_synthetique_11,13.56,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",ecologie,,entrepreneuriat,hybride,parcours-igglia
cand-000421,matiere_synthetique_12,10.91,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 0}",ecologie;design;informatique,projet_associatif,fonction_publique,hybride,parcours-igglia
cand-000254,matiere_synthetique_17;matiere_synthetique_12,16.05,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",agriculture;tourisme,projet_associatif,fonction_publique,teletravail,parcours-isaia
cand-000902,matiere_synthetique_13;matiere_synthetique_11,13.64,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",management;tourisme;finance,,salariat,bureau,parcours-igglia
cand-000119,matiere_synthetique_10;matiere_synthetique_12;matiere_synthetique_16,14.14,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",sante;robotique;management,,recherche,teletravail,parcours-esiia
cand-000697,matiere_synthetique_17;matiere_synthetique_18;matiere_synthetique_13,13.36,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",finance;management;design,,recherche,bureau,parcours-igglia
cand-000596,matiere_synthetique_20,8.74,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",ecologie;agriculture;informatique,,salariat,terrain,parcours-imticia
cand-000240,matiere_synthetique_2;matiere_synthetique_10;matiere_synthetique_7,10.68,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",informatique;robotique,,entrepreneuriat,terrain,parcours-igglia
cand-000490,matiere_synthetique_14;matiere_synthetique_11,11.7,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",ecologie,projet_personnel_tech,fonction_publique,bureau,parcours-igglia
cand-000023,matiere_synthetique_20;matiere_synthetique_10,14.76,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",agriculture;management;informatique,projet_associatif,enseignement,teletravail,parcours-imticia
cand-000797,matiere_synthetique_20;matiere_synthetique_17;matiere_synthetique_20,11.07,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",management;finance,,recherche,terrain,parcours-isaia
cand-000137,matiere_synthetique_17,16.09,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",tourisme;management;ecologie,projet_personnel_tech;projet_associatif,fonction_publique,hybride,parcours-imticia
cand-000149,matiere_synthetique_5,18.51,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance;management,projet_personnel_tech,enseignement,terrain,parcours-imticia
cand-000509,matiere_synthetique_18;matiere_synthetique_8;matiere_synthetique_7,11.26,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",finance,projet_personnel_tech,enseignement,hybride,parcours-esiia
cand-000903,matiere_synthetique_20;matiere_synthetique_13,13.86,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",finance;agriculture;sante,,enseignement,teletravail,parcours-igglia
cand-000186,matiere_synthetique_9;matiere_synthetique_8,18.39,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",informatique;sante;agriculture,,entrepreneuriat,terrain,parcours-esiia
cand-000121,matiere_synthetique_9,11.12,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance;management,projet_personnel_tech,recherche,teletravail,parcours-igglia
cand-000161,matiere_synthetique_2,11.61,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",sante;finance;tourisme,,entrepreneuriat,bureau,parcours-imticia
cand-000655,matiere_synthetique_1;matiere_synthetique_19,13.59,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",sante;management;tourisme,,entrepreneuriat,hybride,parcours-esiia
cand-000024,matiere_synthetique_8;matiere_synthetique_6,9.9,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",finance,projet_personnel_tech,recherche,teletravail,parcours-igglia
cand-000788,matiere_synthetique_6,8.77,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",tourisme;informatique;finance,projet_personnel_tech,entrepreneuriat,teletravail,parcours-igglia
cand-000475,matiere_synthetique_9,12.19,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",management,projet_personnel_tech;projet_associatif,recherche,teletravail,parcours-esiia
cand-000608,matiere_synthetique_1;matiere_synthetique_8,17.18,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",management;finance;robotique,,entrepreneuriat,bureau,parcours-imticia
cand-000493,matiere_synthetique_16;matiere_synthetique_11,12.44,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",ecologie;agriculture;tourisme,,fonction_publique,teletravail,parcours-igglia
cand-000674,matiere_synthetique_15;matiere_synthetique_16;matiere_synthetique_7,15.73,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",finance;sante,projet_personnel_tech,fonction_publique,terrain,parcours-igglia
cand-000524,matiere_synthetique_6;matiere_synthetique_18;matiere_synthetique_13,12.08,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",management;finance,projet_personnel_tech,salariat,teletravail,parcours-esiia
cand-000857,matiere_synthetique_11;matiere_synthetique_4;matiere_synthetique_19,11.53,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",sante;management,,recherche,teletravail,parcours-igglia
cand-000734,matiere_synthetique_9,11.3,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",design,,recherche,teletravail,parcours-esiia
cand-000075,matiere_synthetique_8;matiere_synthetique_10;matiere_synthetique_20,10.52,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",finance;agriculture,projet_associatif,enseignement,hybride,parcours-igglia
cand-000183,matiere_synthetique_15,11.74,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",design;agriculture,,enseignement,teletravail,parcours-isaia
cand-000691,matiere_synthetique_7,11.04,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",tourisme;agriculture,,salariat,terrain,parcours-igglia
cand-000222,matiere_synthetique_14;matiere_synthetique_17,14.68,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",informatique,projet_personnel_tech;projet_associatif,fonction_publique,teletravail,parcours-igglia
cand-000012,matiere_synthetique_6;matiere_synthetique_12,11.94,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",tourisme,projet_personnel_tech,entrepreneuriat,bureau,parcours-igglia
cand-000830,matiere_synthetique_18;matiere_synthetique_13;matiere_synthetique_1,18.34,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",tourisme;informatique;management,,entrepreneuriat,terrain,parcours-imticia
cand-000776,matiere_synthetique_6,17.32,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",robotique,,enseignement,terrain,parcours-imticia
cand-000940,matiere_synthetique_6,6.31,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",sante;agriculture,,salariat,bureau,parcours-igglia
cand-000428,matiere_synthetique_12;matiere_synthetique_10;matiere_synthetique_15,13.81,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",sante;management;agriculture,,recherche,hybride,parcours-igglia
