id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-001827,matiere_synthetique_9;matiere_synthetique_6;matiere_synthetique_16,8.81,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",informatique;agriculture;management,,recherche,hybride,parcours-emp
cand-001363,matiere_synthetique_17;matiere_synthetique_13,12.52,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",ecologie,,fonction_publique,terrain,parcours-caa
cand-001610,matiere_synthetique_17,16.91,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",finance;management,projet_personnel_tech;projet_associatif,salariat,bureau,parcours-imticia
cand-001423,matiere_synthetique_18;matiere_synthetique_3;matiere_synthetique_2,10.33,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",informatique,,fonction_publique,teletravail,parcours-emii
cand-001880,matiere_synthetique_9;matiere_synthetique_17,6.83,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",design,projet_personnel_tech,enseignement,bureau,parcours-imticia
cand-000742,matiere_synthetique_18,15.55,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",sante,projet_personnel_tech,salariat,hybride,parcours-aee
cand-001401,matiere_synthetique_16;matiere_synthetique_5,10.38,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 0}",management;finance,,entrepreneuriat,bureau,parcours-teh
cand-000695,matiere_synthetique_1;matiere_synthetique_6;matiere_synthetique_19,15.34,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",robotique,,fonction_publique,teletravail,parcours-imticia
cand-000897,matiere_synthetique_12,11.01,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",tourisme;design,,entrepreneuriat,teletravail,parcours-gca
cand-000013,matiere_synthetique_8;matiere_synthetique_4;matiere_synthetique_15,8.33,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",finance;ecologie;agriculture,,salariat,teletravail,parcours-esiia
cand-000116,matiere_synthetique_5;matiere_synthetique_15,14.21,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",ecologie,,recherche,bureau,parcours-iaa
cand-000718,matiere_synthetique_7;matiere_synthetique_19;matiere_synthetique_3,19.95,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",management,,enseignement,bureau,parcours-pip
cand-000599,matiere_synthetique_11;matiere_synthetique_4,7.89,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",finance;ecologie;management,projet_associatif,recherche,teletravail,parcours-imticia
cand-001557,matiere_synthetique_19;matiere_synthetique_16;matiere_synthetique_17,15.98,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",robotique;informatique,,recherche,teletravail,parcours-emii
cand-000249,matiere_synthetique_14;matiere_synthetique_10;matiere_synthetique_19,7.06,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",management,projet_personnel_tech,salariat,bureau,parcours-fic
cand-000874,matiere_synthetique_18;matiere_synthetique_16,12.31,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",finance;ecologie;management,,fonction_publique,terrain,parcours-iaa
cand-000797,matiere_synthetique_16;matiere_synthetique_20,16.87,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",management,,recherche,terrain,parcours-imticia
cand-000141,matiere_synthetique_5;matiere_synthetique_10;matiere_synthetique_1,11.6,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",robotique,,enseignement,terrain,parcours-iaa
cand-001648,matiere_synthetique_17,13.69,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",sante,,salariat,bureau,parcours-tee
cand-001963,matiere_synthetique_7;matiere_synthetique_11;matiere_synthetique_17,11.14,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",sante,,fonction_publique,terrain,parcours-iaa
cand-000239,matiere_synthetique_8,10.92,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",ecologie;tourisme;management,,salariat,bureau,parcours-icmp
cand-001134,matiere_synthetique_13;matiere_synthetique_10;matiere_synthetique_12,13.53,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",robotique;sante;finance,,recherche,bureau,parcours-emp
cand-001218,matiere_synthetique_12;matiere_synthetique_17,12.82,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",finance;sante;robotique,projet_personnel_tech;projet_associatif,recherche,terrain,parcours-emp
cand-001186,matiere_synthetique_4;matiere_synthetique_18;matiere_synthetique_15,11.47,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",sante,,salariat,bureau,parcours-pip
cand-001823,matiere_synthetique_11,19.66,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",design;sante,projet_personnel_tech;projet_associatif,entrepreneuriat,bureau,parcours-aee
cand-001121,matiere_synthetique_8,13.01,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",management;finance;informatique,,recherche,bureau,parcours-imticia
cand-001060,matiere_synthetique_20;matiere_synthetique_5;matiere_synthetique_2,17.56,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",ecologie;sante;agriculture,,entrepreneuriat,hybride,parcours-aee
cand-001498,matiere_synthetique_18;matiere_synthetique_19,11.52,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",sante;robotique;ecologie,projet_associatif,entrepreneuriat,teletravail,parcours-fic
cand-000035,matiere_synthetique_12;matiere_synthetique_3;matiere_synthetique_13,16.9,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",design;robotique;agriculture,,enseignement,bureau,parcours-igglia
cand-001758,matiere_synthetique_3;matiere_synthetique_6;matiere_synthetique_3,11.69,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",finance,,salariat,bureau,parcours-esiia
cand-000218,matiere_synthetique_8,18.2,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",robotique;finance,projet_personnel_tech,fonction_publique,terrain,parcours-dtja
cand-000877,matiere_synthetique_8;matiere_synthetique_13;matiere_synthetique_17,17.23,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance;management,,salariat,teletravail,parcours-emii
cand-000737,matiere_synthetique_19;matiere_synthetique_13,16.92,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",tourisme;finance,projet_associatif,salariat,terrain,parcours-icmp
cand-000750,matiere_synthetique_18;matiere_synthetique_19;matiere_synthetique_6,17.24,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",ecologie;design,,entrepreneuriat,hybride,parcours-aee
cand-000279,matiere_synthetique_18;matiere_synthetique_3;matiere_synthetique_19,13.84,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",sante;robotique,,enseignement,teletravail,parcours-imticia
cand-001521,matiere_synthetique_11;matiere_synthetique_10,16.32,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",design;finance,projet_personnel_tech,salariat,teletravail,parcours-caa
cand-000550,matiere_synthetique_20,13.31,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",sante,projet_personnel_tech;projet_associatif,fonction_publique,bureau,parcours-fic
cand-000041,matiere_synthetique_4;matiere_synthetique_11,15.89,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",finance;informatique,projet_associatif,salariat,terrain,parcours-iaa
cand-001243,matiere_synthetique_19;matiere_synthetique_8,17.55,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance,,recherche,hybride,parcours-caa
cand-001664,matiere_synthetique_2,6.58,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",agriculture,,salariat,bureau,parcours-esiia
cand-000192,matiere_synthetique_7,16.63,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",ecologie;agriculture,,recherche,bureau,parcours-esiia
cand-001106,matiere_synthetique_5;matiere_synthetique_19;matiere_synthetique_8,9.93,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",sante,,fonction_publique,teletravail,parcours-teh
cand-001013,matiere_synthetique_11;matiere_synthetique_7;matiere_synthetique_20,8.99,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",finance,,enseignement,hybride,parcours-igglia
cand-001933,matiere_synthetique_4;matiere_synthetique_10,13.43,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",agriculture;robotique,,fonction_publique,bureau,parcours-isaia
